Date,Open,High,Low,Close,Volume
2004-01-14,23.6007,23.6272,23.1319,23.3087,108081144.22974
2004-01-15,22.8681,23.3204,22.8017,23.0772,118256677.05053
2004-01-16,23.2774,23.2999,22.8115,22.958,78083057.564765
2004-01-20,23.0499,23.0772,22.5282,22.7617,68377700.89118
2004-01-21,22.4979,22.5428,22.2088,22.4804,80556077.38459
2004-01-22,22.5233,22.5878,22.0486,22.0769,74454023.825148
2004-01-23,22.2615,22.3426,21.9734,22.1619,65681733.504143
2004-01-26,22.1561,22.6767,22.1277,22.6377,59209982.637307
2004-01-27,22.5428,22.5819,22.0564,22.0769,73690566.253738
2004-01-28,22.2312,22.4804,21.7575,21.9041,88106510.042722
2004-01-29,21.9597,22.0291,21.3043,21.5632,121672530.70513
2004-01-30,21.6013,21.6306,21.1851,21.3043,91969647.020188
2004-02-02,21.5582,21.6013,21.0864,21.1646,93178204.281766
2004-02-03,21.2251,21.9382,21.1646,21.9177,89370740.212492
2004-02-04,21.6159,21.6374,20.9468,20.9536,113704792.83768
2004-02-05,21.1783,21.2476,20.766,20.8833,106936563.41353
2004-02-06,21.0092,21.5953,20.9321,21.5582,79367973.380206
2004-02-09,21.6374,21.7077,21.2779,21.3375,52349010.759791
2004-02-10,21.4079,21.5729,21.1715,21.316,52052668.359601
2004-02-11,21.5504,21.7497,21.3102,21.6306,74712354.841403
2004-02-12,21.6306,21.9041,21.443,21.4557,54734708.817819
2004-02-13,21.6539,21.7693,20.8432,21.0386,90667785.273203
2004-02-17,21.2164,21.5632,21.0864,21.5074,57621697.485524
2004-02-18,21.527,21.6081,21.316,21.3599,60504096.736742
2004-02-19,21.5632,21.7077,20.8364,20.8637,86102739.887399
2004-02-20,21.0034,21.0092,20.5922,20.9399,101173337.37233
2004-02-23,20.9614,20.9614,19.9983,20.2415,131955766.88326
2004-02-24,20.094,20.5433,20.0803,20.3812,98021309.134668
2004-02-25,20.558,20.7797,20.4515,20.6771,78311058.301682
2004-02-26,20.6303,20.8501,20.4867,20.5922,65768977.461867
2004-02-27,20.7299,20.7504,20.3138,20.3812,84526293.239354
2004-03-01,20.2483,20.766,20.138,20.7211,93663716.020972
2004-03-02,20.7797,21.0386,20.6303,20.6615,93443519.237186
2004-03-03,20.6264,20.7046,20.1291,20.2698,97775874.143284
2004-03-04,20.2923,20.7299,20.2757,20.6986,86161517.792291
2004-03-05,20.2024,20.5082,20.0803,20.2083,170029213.89775
2004-03-08,20.2991,20.3138,19.2783,19.3351,151519916.00208
2004-03-09,19.3272,19.6134,19.2109,19.5314,132577304.70936
2004-03-10,19.6212,19.718,18.9619,19.0634,126128914.51502
2004-03-11,18.9424,19.3965,18.876,18.9033,140349742.0722
2004-03-12,19.1788,19.3556,19.0967,19.3272,80982605.44761
2004-03-15,19.2374,19.2579,18.8691,18.9179,78590387.203633
2004-03-16,19.0742,19.2031,18.6503,18.9541,96091065.874497
2004-03-17,19.126,19.4757,19.0742,19.3965,79580763.421123
2004-03-18,19.3712,19.4083,18.9238,18.9844,101272438.26107
2004-03-19,18.9033,19.1045,18.4109,18.4911,119966462.47378
2004-03-22,18.3397,18.4911,18.1697,18.3104,104645062.54026
2004-03-23,18.4773,18.6376,18.2205,18.2576,100596752.89608
2004-03-24,18.2869,18.7578,18.2576,18.5164,99565578.680411
2004-03-25,18.7636,19.4015,18.749,19.3965,121418196.36118
2004-03-26,19.3634,19.4405,18.5995,19.1123,94043302.635364
2004-03-29,19.2783,19.5119,19.1944,19.3272,94109460.665943
2004-03-30,19.1045,19.2256,18.9179,19.1455,88889088.98847
2004-03-31,19.1416,19.1738,18.8603,18.9844,81954083.465599
2004-04-01,19.1045,19.3917,19.043,19.1123,78463657.679563
2004-04-02,19.5568,19.6281,19.3008,19.6281,112013700.86637
2004-04-05,19.7306,19.9357,19.6281,19.9289,68093484.665046
2004-04-06,19.7043,19.8576,19.5705,19.7306,100496566.84529
2004-04-07,19.5929,19.6359,19.1788,19.2783,104105150.39892
2004-04-08,19.5705,19.6417,18.9844,19.1045,102849123.44002
2004-04-12,19.3351,19.3849,19.0098,19.2637,73089547.204054
2004-04-13,19.4318,19.462,19.1523,19.3136,119162304.15927
2004-04-14,19.001,19.2715,18.9346,19.1045,113481560.67136
2004-04-15,19.1358,19.1416,18.5477,18.6083,129647942.51102
2004-04-16,18.6503,18.7207,18.3328,18.4647,91552841.394907
2004-04-19,18.4364,18.6639,18.3601,18.623,73812759.595684
2004-04-20,18.6503,18.7841,18.1697,18.2,72506643.194466
2004-04-21,18.2576,18.4979,18.028,18.3397,88770931.22087
2004-04-22,18.1619,18.6718,18.0437,18.5076,93361039.755111
2004-04-23,18.6718,19.2432,18.5995,19.2169,93415621.358824
2004-04-26,19.2169,19.251,18.7841,18.9502,81316222.14053
2004-04-27,19.0156,19.0508,18.7578,18.7636,76806623.416868
2004-04-28,18.5878,18.8906,18.3465,18.3894,88014239.532475
2004-04-29,18.451,18.6581,18.0154,18.24,109391779.40954
2004-04-30,18.3015,18.3894,17.9528,17.9606,102178753.32161
2004-05-03,18.1843,18.3894,17.8767,18.1765,88234440.411213
2004-05-04,18.3709,18.5878,18.1121,18.3465,87380177.298325
2004-05-05,18.451,18.5555,18.1541,18.2869,59435621.611155
2004-05-06,18.1121,18.24,17.9958,18.1336,77539221.436505
2004-05-07,18.1199,18.7285,18.1003,18.4773,99722012.980033
2004-05-10,18.3836,18.6171,18.2439,18.5311,102491203.2121
2004-05-11,18.7636,19.3917,18.7001,19.3849,117982218.06922
2004-05-12,19.2715,19.3849,18.7207,19.2432,116128108.14059
2004-05-13,19.1738,19.2715,18.9179,19.1523,85895701.205356
2004-05-14,19.1192,19.1866,18.7841,18.876,74314686.970263
2004-05-17,18.5028,19.0556,18.4569,18.7362,92920776.202236
2004-05-18,18.9844,19.1738,18.8906,18.9502,79045518.500349
2004-05-19,19.2783,19.5119,18.9238,18.9238,110360052.10453
2004-05-20,19.0556,19.2783,19.0098,19.1358,75017553.597167
2004-05-21,19.3194,19.3712,19.0899,19.2334,67045282.618805
2004-05-24,19.4248,19.4894,19.2374,19.3634,65506221.850908
2004-05-25,19.2872,19.7609,19.1788,19.6134,93855667.879287
2004-05-26,19.6134,19.8801,19.5362,19.8029,72250394.460864
2004-05-27,19.8859,19.9221,19.671,19.8576,79338870.562472
2004-05-28,19.9074,20.2278,19.8859,19.9289,68831423.524705
2004-06-01,19.8107,20.0481,19.6007,19.7756,73299972.410688
2004-06-02,19.8029,19.8371,19.4679,19.549,71212564.925854
2004-06-03,19.4405,19.4757,19.0967,19.1358,80696364.268138
2004-06-04,19.8263,19.8938,19.5626,19.6417,89187147.173186
2004-06-07,19.8371,20.0803,19.7043,20.0687,53706323.26387
2004-06-08,19.9016,20.2483,19.842,20.2337,69103010.92153
2004-06-09,20.0803,20.138,19.8107,19.8263,66136359.074394
2004-06-10,19.9152,20.0208,19.7942,19.9905,60900139.936017
2004-06-14,19.7384,19.7864,19.4405,19.5362,54200917.6047
2004-06-15,19.7306,19.9983,19.6564,19.842,67336529.876042
2004-06-16,19.7942,19.8185,19.6134,19.6281,48759852.630614
2004-06-17,19.5314,19.5705,19.2579,19.2872,55824939.395061
2004-06-18,19.1866,19.4757,19.083,19.293,75113882.20399
2004-06-21,19.4248,19.6925,19.1944,19.2109,62360824.362876
2004-06-22,19.2783,19.6076,19.166,19.5705,67193699.004099
2004-06-23,19.5793,19.9357,19.4473,19.9074,74212409.423174
2004-06-24,19.8733,19.9602,19.462,19.5119,78846694.290289
2004-06-25,19.3712,19.6134,18.9346,19.3917,98737913.2989
2004-06-28,19.4826,19.5255,19.0098,19.1123,74091138.468971
2004-06-29,19.0351,19.2783,18.9502,19.2637,75449855.54129
2004-06-30,19.3272,19.4757,19.0693,19.2637,72474619.652831
2004-07-01,19.126,19.1788,18.6298,18.8603,98949359.172105
2004-07-02,18.7362,18.749,18.325,18.3768,66990633.448397
2004-07-06,18.1697,18.3465,17.9235,18.2273,86648173.046602
2004-07-07,18.2331,18.5555,18.1922,18.3836,65779469.750421
2004-07-08,18.3465,18.5311,18.24,18.3015,67513446.097517
2004-07-09,18.451,18.6581,18.4187,18.5477,54717097.456714
2004-07-12,18.2058,18.3709,17.9235,18.3172,85482136.7339
2004-07-13,18.3894,18.4911,18.1843,18.2439,111641575.25296
2004-07-14,16.8217,16.8705,16.2317,16.3186,406213589.86178
2004-07-15,16.3802,16.4535,16.1487,16.1555,136540758.77606
2004-07-16,16.3538,16.3802,15.8097,15.8634,122296110.8881
2004-07-19,15.9533,16.2317,15.8859,15.9904,84524075.823313
2004-07-20,16.0315,16.2444,16.0246,16.2229,86316335.609951
2004-07-21,16.4037,16.4173,15.7101,15.7472,103446161.17346
2004-07-22,15.6847,16.3958,15.6779,16.2444,108211318.63146
2004-07-23,16.0783,16.1633,15.7961,15.8234,108365950.12884
2004-07-26,15.9533,16.1174,15.8176,16.0315,116065049.98803
2004-07-27,16.179,16.3626,16.0393,16.2444,124836859.15227
2004-07-28,16.1487,16.4456,15.9299,16.3762,113046460.85188
2004-07-29,16.5365,17.0669,16.4847,16.9214,149131489.68286
2004-07-30,16.6772,17.1997,16.6488,17.02,119759772.88631
2004-08-02,16.7739,17.4088,16.7103,17.3805,96191261.138932
2004-08-03,17.2944,17.4429,16.8295,16.8705,84954516.612146
2004-08-04,16.7787,16.9409,16.5443,16.7298,80518783.640842
2004-08-05,16.7944,16.9008,16.2317,16.5209,79873710.083082
2004-08-06,16.2229,16.3802,15.8341,15.8947,80212521.22152
2004-08-09,15.9963,16.0471,15.7237,15.756,63234765.763457
2004-08-10,15.8234,15.8634,15.4942,15.7325,81196552.312222
2004-08-11,15.7325,15.7325,15.2236,15.4668,87245959.132362
2004-08-12,15.3223,15.3906,14.7919,14.8231,100640051.88568
2004-08-13,15.0107,15.1201,14.6766,15.0478,102025861.15472
2004-08-16,15.0537,15.3017,14.8954,14.9501,85543965.377389
2004-08-17,15.1338,15.2578,15.0019,15.0146,82567880.810307
2004-08-18,14.9443,15.5254,14.915,15.5088,87879763.384592
2004-08-19,15.4668,15.5459,15.1757,15.3623,82126354.988746
2004-08-20,15.2949,15.3223,15.084,15.0918,83212101.594492
2004-08-23,15.2236,15.4259,15.1895,15.2784,72259980.741477
2004-08-24,15.4717,15.4942,15.0478,15.1269,74882338.310602
2004-08-25,15.1269,15.4483,15.0282,15.3223,86805796.929529
2004-08-26,15.2578,15.2949,15.1464,15.1963,63280416.278739
2004-08-27,15.2636,15.5459,15.2305,15.3711,67886060.033859
2004-08-30,15.3487,15.3848,15.0537,15.0761,61660110.656534
2004-08-31,14.9375,15.0019,14.5613,14.8612,113288450.96561
2004-09-01,14.7294,15.1464,14.6766,14.9589,88445204.475053
2004-09-02,14.9501,15.1601,14.8398,15.0986,102782425.89963
2004-09-03,13.9244,14.0847,13.8551,13.9958,246734328.59461
2004-09-07,14.1012,14.1374,13.7731,13.8854,111588464.76043
2004-09-08,13.8854,14.0036,13.7438,13.7653,108515462.93731
2004-09-09,13.8923,14.1882,13.7584,14.0788,137040557.79978
2004-09-10,14.109,14.45,13.945,14.3582,96380648.534096
2004-09-13,14.4979,14.786,14.3777,14.5174,117554902.75184
2004-09-14,14.531,14.6317,14.3445,14.4979,75757208.241352
2004-09-15,14.3582,14.3914,14.1012,14.2537,85622435.902302
2004-09-16,14.3015,14.3777,14.0114,14.0348,82755367.124405
2004-09-17,14.1589,14.3914,13.8923,14.3728,134655691.01683
2004-09-20,14.28,14.8319,14.2742,14.6034,107357097.49182
2004-09-21,14.7626,14.9032,14.6444,14.7138,85025379.741582
2004-09-22,14.6639,14.6923,14.2537,14.2537,89704413.21099
2004-09-23,14.2868,14.3865,14.1481,14.2263,97898192.38124
2004-09-24,14.2742,14.45,14.0114,14.0494,88974285.470627
2004-09-27,13.9518,14.2537,13.8551,13.9049,80963669.369812
2004-09-28,14.0221,14.2048,13.7076,13.7369,111855064.50678
2004-09-29,13.8062,14.1423,13.7653,14.0114,91097234.060121
2004-09-30,14.0788,14.2263,13.8415,14.0036,103912925.20262
2004-10-01,14.1746,14.6034,14.1237,14.5535,105776504.70575
2004-10-04,14.786,14.9032,14.5535,14.7489,106523558.92664
2004-10-05,14.6923,14.9931,14.6444,14.8827,103231291.92111
2004-10-06,14.7782,14.8671,14.618,14.7489,82712004.663071
2004-10-07,14.744,15.0537,14.7216,14.8231,107067942.75461
2004-10-08,14.7059,14.8476,14.3015,14.3445,96305051.641144
2004-10-11,14.4295,14.5457,14.1746,14.3865,71075337.994543
2004-10-12,14.1833,14.3231,14.1169,14.154,113434187.20539
2004-10-13,14.915,15.0282,14.5613,14.6502,213507340.198
2004-10-14,14.6502,14.6923,14.2742,14.3171,119827555.58876
2004-10-15,14.4353,14.537,14.2263,14.3865,99568970.32369
2004-10-18,14.3445,14.5174,14.2048,14.5115,86656345.545335
2004-10-19,14.7059,14.8739,14.49,14.5174,121526806.75021
2004-10-20,14.4784,14.9794,14.4696,14.9736,116723760.75682
2004-10-21,15.1113,15.2949,14.9443,15.1386,109707100.88452
2004-10-22,15.1113,15.1963,14.8398,14.8671,83417704.996161
2004-10-25,14.8123,15.04,14.8123,14.8739,86274025.551059
2004-10-26,14.9287,14.9794,14.7987,14.9375,84424667.813234
2004-10-27,14.9032,15.5088,14.8739,15.3555,91598463.245531
2004-10-28,15.334,15.7863,15.3154,15.5459,95561570.265121
2004-10-29,15.585,15.7032,15.4717,15.5372,89339867.352126
2004-11-01,15.4805,15.6954,15.462,15.6651,71394691.972652
2004-11-02,15.5987,15.9376,15.5372,15.7863,101468584.37309
2004-11-03,16.0529,16.135,15.6426,15.8234,122070028.6358
2004-11-04,15.7237,15.9679,15.6896,15.9679,87664111.996568
2004-11-05,16.1868,16.3186,16.135,16.304,104978372.11184
2004-11-08,16.2171,16.3401,16.135,16.2171,73428493.47588
2004-11-09,16.1946,16.2317,16.0393,16.1135,68198000.102931
2004-11-10,15.9904,16.0842,15.7325,15.9582,126465774.40925
2004-11-11,16.0842,16.2444,15.9747,16.1711,96867457.349076
2004-11-12,16.2767,16.5843,15.9679,16.5365,132968519.96124
2004-11-15,16.4398,16.6038,16.3401,16.5911,95582480.109368
2004-11-16,16.4926,16.6693,16.3762,16.64,88021440.504051
2004-11-17,16.7368,17.1303,16.723,16.975,115982705.63934
2004-11-18,16.933,17.4429,16.9008,17.3091,96157951.782641
2004-11-19,17.2358,17.2623,16.8295,16.8618,115161417.12049
2004-11-22,16.7162,16.8363,16.6244,16.8217,84090113.376502
2004-11-23,16.5726,16.7035,16.1555,16.3098,131832985.91582
2004-11-24,16.4398,16.5277,16.2679,16.4788,74513952.41131
2004-11-26,16.3265,16.4847,16.179,16.2024,33047914.135885
2004-11-29,16.263,16.472,15.8947,16.0999,95713684.391293
2004-11-30,16.0842,16.1174,15.5987,15.6231,127583947.90931
2004-12-01,15.7032,16.1242,15.6719,16.1242,120578282.98082
2004-12-02,16.1418,16.3353,15.7961,15.8487,158365425.3441
2004-12-03,17.06,17.1,16.684,16.6908,203976586.0985
2004-12-06,16.6957,16.8851,16.552,16.7601,90849869.323012
2004-12-07,16.7368,16.9272,16.3762,16.388,98791677.959861
2004-12-08,16.388,16.4173,16.0529,16.0618,113124238.30631
2004-12-09,15.9299,16.1272,15.7403,15.8859,160586171.60414
2004-12-10,15.8234,15.9826,15.7032,15.7472,105309873.7625
2004-12-13,15.8176,15.9221,15.6651,15.7961,81976173.67951
2004-12-14,15.9963,16.263,15.9533,16.2229,109474893.60905
2004-12-15,16.2444,16.3762,16.0929,16.1487,92224495.280501
2004-12-16,16.0618,16.3186,15.9299,15.965,91690780.847716
2004-12-17,15.8097,16.1242,15.7101,15.8947,138992059.99879
2004-12-20,15.9161,16.1135,15.8176,15.841,72664361.261269
2004-12-21,16.0999,16.4037,16.0393,16.3958,96275213.77968
2004-12-22,16.3958,16.6166,16.3186,16.3694,80127927.720919
2004-12-23,16.304,16.472,16.2981,16.4339,50189003.886238
2004-12-27,16.4847,16.5443,16.2317,16.3098,55730460.682414
2004-12-28,16.2444,16.4339,16.2317,16.2502,59434771.908794
2004-12-29,16.1633,16.4339,16.1418,16.2317,69513904.461107
2004-12-30,16.2102,16.3538,16.1711,16.2317,46677017.158726
2004-12-31,16.2767,16.3958,16.2229,16.3265,45778464.078071
2005-01-03,16.4926,16.6038,16.0929,16.1067,92431425.446339
2005-01-04,16.179,16.2024,15.5987,15.7863,134401154.99655
2005-01-05,15.6847,15.9035,15.6143,15.629,105924385.67618
2005-01-06,15.7101,15.8634,15.6426,15.6779,90890455.407475
2005-01-07,15.8557,16.004,15.6847,15.9161,118359714.21105
2005-01-10,15.9747,16.0696,15.88,15.9679,94275069.70359
2005-01-11,15.8234,15.9035,15.6348,15.7325,166798345.56584
2005-01-12,16.2317,16.2845,15.965,16.1633,207793003.77843
2005-01-13,16.1418,16.2024,15.88,15.9299,105959501.92966
2005-01-14,16.004,16.1418,15.9826,16.0696,93337990.298894
2005-01-18,15.9533,16.0178,15.8048,16.0129,91516531.46317
2005-01-19,16.0178,16.0315,15.7403,15.7775,102838502.16051
2005-01-20,15.7032,15.9376,15.6348,15.7628,98209784.379467
2005-01-21,15.7325,15.8487,15.6231,15.6495,116024727.00418
2005-01-24,15.6896,15.7325,15.2784,15.3487,119997921.93589
2005-01-25,15.4883,15.7325,15.4717,15.5372,136051779.63697
2005-01-26,15.6896,15.7696,15.5655,15.6495,103934126.81214
2005-01-27,15.6231,15.7169,15.4717,15.5734,113298399.64941
2005-01-28,15.5909,15.756,15.4112,15.5254,109718792.99376
2005-01-31,15.6495,15.7403,15.5459,15.6719,87724153.193886
2005-02-01,15.6954,15.88,15.629,15.7961,96055387.588972
2005-02-02,15.8176,15.8859,15.7032,15.7628,105398634.89962
2005-02-03,15.6847,15.8048,15.4717,15.6231,87153705.00192
2005-02-04,15.6143,16.0696,15.6143,16.0529,96910366.294572
2005-02-07,15.9826,16.179,15.9679,15.9904,77061745.015169
2005-02-08,16.004,16.4037,16.004,16.3401,122141890.93332
2005-02-09,16.3401,16.388,16.1633,16.263,100617388.3786
2005-02-10,16.3479,16.4651,16.2102,16.4037,106255991.7481
2005-02-11,16.2171,16.9897,16.179,16.8705,146122942.39064
2005-02-14,16.7739,17.0258,16.7523,16.9663,84828544.654035
2005-02-15,16.8783,17.1929,16.8618,17.0805,115892074.13329
2005-02-16,16.9585,17.0336,16.8442,16.85,122060618.43808
2005-02-17,16.8851,16.975,16.4398,16.4926,114947711.85799
2005-02-18,16.5365,16.807,16.4984,16.7669,83276869.389161
2005-02-22,16.7669,17.0405,16.4984,16.5843,114696804.98814
2005-02-23,16.684,16.7035,16.0929,16.2679,131854740.34374
2005-02-24,16.263,16.5599,16.1555,16.5443,112753729.17485
2005-02-25,16.5209,16.8363,16.4535,16.8129,105381368.53815
2005-02-28,16.8578,17.0932,16.6556,16.7445,113141070.60295
2005-03-01,16.9956,17.2808,16.9838,17.1841,121189250.71429
2005-03-02,17.0043,17.3091,16.9956,17.1147,113048431.5471
2005-03-03,17.1079,17.1704,16.9145,17.1,122907271.08429
2005-03-04,17.2232,17.4586,17.0932,17.229,94539453.057626
2005-03-07,17.1997,17.777,17.1343,17.525,126817526.61702
2005-03-08,17.4019,17.7507,17.2944,17.3091,79929093.273481
2005-03-09,17.3462,17.6119,17.274,17.3394,91901337.092787
2005-03-10,17.3873,17.5328,16.9897,17.3462,115633835.25342
2005-03-11,17.4987,17.5182,16.7523,16.8939,163190206.3144
2005-03-14,16.8939,17.0522,16.8295,16.9409,65631978.824083
2005-03-15,16.9956,17.0464,16.6322,16.6693,67487328.499161
2005-03-16,16.4398,16.7787,16.4105,16.4339,85700206.19057
2005-03-17,16.3958,16.5209,16.2981,16.3401,70344737.287323
2005-03-18,16.4456,16.514,16.3098,16.3401,90880338.83069
2005-03-21,16.3762,16.514,16.2317,16.4037,56885002.467273
2005-03-22,16.4535,16.514,16.0529,16.0696,70342856.681013
2005-03-23,16.0393,16.4105,16.0246,16.3265,77788818.945722
2005-03-24,16.4456,16.4788,16.179,16.179,49696865.492353
2005-03-28,16.2502,16.5062,16.2444,16.263,61332040.57493
2005-03-29,16.2444,16.3353,16.0929,16.1555,77241104.898735
2005-03-30,16.2386,16.4339,16.0529,16.3958,89202835.954733
2005-03-31,16.4037,16.4339,16.1418,16.2171,59518888.347588
2005-04-01,16.2767,16.3626,15.9826,16.0618,97510568.401503
2005-04-04,16.1067,16.1272,15.8097,16.004,86570792.80243
2005-04-05,16.0618,16.2317,16.0315,16.1418,68981766.584509
2005-04-06,16.1946,16.2679,16.0529,16.0929,77340225.238497
2005-04-07,16.0696,16.3479,16.0696,16.3401,76406574.331642
2005-04-08,16.3265,16.5443,16.2317,16.2561,65853025.31023
2005-04-11,16.263,16.2903,16.0929,16.135,60169143.042274
2005-04-12,16.1135,16.2317,15.8048,16.2102,121264391.02019
2005-04-13,16.1272,16.179,15.841,15.9299,77511526.258225
2005-04-14,15.8557,15.9161,15.6847,15.6954,97869114.133211
2005-04-15,15.462,15.7032,15.3154,15.4424,132675368.55173
2005-04-18,15.4717,15.6954,15.4259,15.502,77048439.495185
2005-04-19,15.7032,15.8341,15.5655,15.7961,122116499.16505
2005-04-20,16.3353,16.3626,15.7961,15.8176,158298950.97855
2005-04-21,16.0471,16.3265,16.004,16.304,124907628.09783
2005-04-22,16.2102,16.2679,16.0999,16.2229,93775877.75637
2005-04-25,16.263,16.4398,16.2024,16.3401,77211498.40201
2005-04-26,16.1946,16.684,16.1868,16.2767,102532476.22462
2005-04-27,16.1711,16.4847,16.1242,16.4105,82112864.172222
2005-04-28,16.2845,16.4847,16.135,16.1868,82376116.296007
2005-04-29,16.304,16.4651,16.0999,16.4173,78964868.437694
2005-05-02,16.4105,16.4535,16.2981,16.4398,59047155.095222
2005-05-03,16.3479,16.6908,16.3479,16.6322,97062308.432796
2005-05-04,16.6166,16.8939,16.5209,16.8295,88994772.511168
2005-05-05,16.8578,17.0854,16.8217,16.933,92117206.536958
2005-05-06,17.0522,17.1,16.9663,17.0932,78560933.243838
2005-05-09,17.0464,17.3091,16.9897,17.3091,82775118.09748
2005-05-10,17.1568,17.3316,16.8939,17.2232,85826996.115169
2005-05-11,17.2398,17.3091,17.0043,17.2896,84293041.751342
2005-05-12,17.2944,17.4859,16.7875,17.3394,117564736.777
2005-05-13,17.4517,17.6578,17.3805,17.5328,97280124.002495
2005-05-16,17.4987,17.694,17.4517,17.6813,65291404.80918
2005-05-17,17.5543,17.9528,17.5543,17.9372,89455646.976854
2005-05-18,17.9303,18.1697,17.8698,18.1003,98515604.544065
2005-05-19,18.1003,18.1922,18.0154,18.1541,74549512.966989
2005-05-20,18.1003,18.4187,18.0437,18.3894,77401531.775716
2005-05-23,18.3894,18.5946,18.2947,18.4979,93941715.087542
2005-05-24,18.4364,18.832,18.3894,18.8174,111390570.10428
2005-05-25,18.7578,18.8838,18.6376,18.8457,117350138.81515
2005-05-26,18.9033,19.1192,18.8974,19.1045,85645836.500578
2005-05-27,18.9541,19.126,18.8906,19.1192,71395877.461006
2005-05-31,19.0351,19.1123,18.7773,18.8174,89771915.40928
2005-06-01,18.7089,19.2109,18.6922,19.0508,111303240.15258
2005-06-02,19.001,19.5431,18.9619,19.2579,77917477.191778
2005-06-03,19.293,19.3712,19.0225,19.0742,79453699.134797
2005-06-06,19.1455,19.1523,18.8086,18.9619,67706815.832662
2005-06-07,19.0742,19.1602,18.749,18.749,86958149.586606
2005-06-08,18.9346,18.9844,18.8086,18.9179,61022967.995391
2005-06-09,19.001,19.3634,18.8838,19.3351,109206258.67199
2005-06-10,19.1944,19.2031,18.7001,18.832,107232692.87626
2005-06-13,18.7841,18.9424,18.6639,18.8457,71441044.772054
2005-06-14,18.8027,18.9502,18.6298,18.6376,54548874.816504
2005-06-15,18.7636,18.832,18.325,18.8027,85979650.774891
2005-06-16,18.8388,19.0556,18.7138,18.9306,75029831.284415
2005-06-17,19.1788,19.2715,18.8906,18.9306,85113700.671456
2005-06-20,18.7949,18.9619,18.6376,18.7773,50888455.323892
2005-06-21,18.7695,19.0293,18.7578,18.9687,69457316.331336
2005-06-22,19.0556,19.1358,18.8838,18.9238,47291744.057343
2005-06-23,18.9346,19.2169,18.6854,18.6854,88460143.880541
2005-06-24,18.7138,18.7695,18.1843,18.2205,92347232.227212
2005-06-27,18.2644,18.3328,18.0212,18.0505,68012482.436592
2005-06-28,18.0085,18.4569,17.9606,18.3768,79889368.152494
2005-06-29,18.3768,18.451,18.2205,18.325,48591439.575177
2005-06-30,18.4276,18.4911,18.1541,18.1619,64484272.53641
2005-07-01,18.3015,18.4051,18.2205,18.2947,43636415.612732
2005-07-05,18.2058,18.6786,18.2058,18.623,61229868.472833
2005-07-06,18.6581,18.8388,18.4715,18.4979,65445309.452737
2005-07-07,18.3397,18.5389,18.2508,18.5389,65368542.427497
2005-07-08,18.5878,19.043,18.5555,19.043,65669093.413719
2005-07-11,19.0899,19.3351,19.083,19.3351,65410924.148034
2005-07-12,19.3008,19.4473,19.1455,19.3712,58593639.256729
2005-07-13,19.3634,19.4015,19.2256,19.2579,63450470.385845
2005-07-14,19.4894,19.6359,19.3556,19.462,98213554.805727
2005-07-15,19.5314,19.7756,19.4083,19.7551,62443038.696866
2005-07-18,19.671,19.7677,19.5431,19.7043,52726643.058753
2005-07-19,19.9602,20.1291,19.8303,20.0422,130754295.93462
2005-07-20,18.9091,19.1602,18.7421,19.1523,181267195.09979
2005-07-21,19.2256,19.2256,18.832,18.8691,89351792.873577
2005-07-22,18.9346,19.0156,18.6718,18.6718,78665596.099964
2005-07-25,18.7421,18.7841,18.451,18.5076,71450179.584304
2005-07-26,18.5995,18.8457,18.5164,18.7695,75084941.136825
2005-07-27,18.7421,18.9346,18.5809,18.8906,69280978.52171
2005-07-28,18.8906,19.1455,18.8174,19.083,78275456.796491
2005-07-29,19.043,19.083,18.9424,18.9424,59447291.198159
2005-08-01,19.043,19.1123,18.9179,18.9238,49816520.988332
2005-08-02,18.9775,19.2872,18.9502,19.2374,58614013.686114
2005-08-03,19.1602,19.3076,19.1602,19.293,47758925.771519
2005-08-04,19.166,19.2334,18.8535,18.8535,64927470.121774
2005-08-05,18.8691,18.9091,18.5878,18.6854,67196919.683169
2005-08-08,18.749,18.832,18.1482,18.6444,40088292.988906
2005-08-09,18.7138,18.9775,18.6639,18.7773,67316422.642218
2005-08-10,18.8457,19.1416,18.7001,18.7636,87540813.017814
2005-08-11,18.5076,18.7207,18.3973,18.7207,84302926.963387
2005-08-12,18.4364,18.5311,18.2713,18.3641,91921964.385404
2005-08-15,18.3172,18.6171,18.3104,18.5164,48784792.930518
2005-08-16,18.2791,18.3465,18.1257,18.1482,82187561.199662
2005-08-17,18.1843,18.2713,18.1121,18.2127,67130436.103974
2005-08-18,18.1199,18.2205,18.0154,18.0652,54426956.860022
2005-08-19,18.1003,18.1336,17.8767,17.902,55019142.076363
2005-08-22,17.9811,18.3104,17.9685,18.1922,57071188.634385
2005-08-23,18.2713,18.3465,17.945,17.9528,65921459.109904
2005-08-24,17.8835,18.2127,17.8043,17.82,68139579.482527
2005-08-25,17.7975,17.9099,17.7447,17.7712,45305606.761618
2005-08-26,17.777,17.8698,17.6656,17.7369,53302110.637075
2005-08-29,17.6745,18.028,17.6745,17.9606,53897529.841077
2005-08-30,17.8835,17.9372,17.7233,17.8503,59496366.116331
2005-08-31,17.8904,17.9958,17.7712,17.9528,59445018.500279
2005-09-01,17.8503,17.8904,17.6168,17.6315,70873124.188678
2005-09-02,17.7028,17.7447,17.5924,17.6442,47754369.114641
2005-09-06,17.7907,17.9685,17.7507,17.9372,53061090.003016
2005-09-07,17.9372,17.9763,17.777,17.9099,51301653.297222
